"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","AVG","TTL"
"1","Antonio Brown","WR","FA","14","29.2","11.2","27","7.4","25.7","29.5","16.5","12","-","7.7","42.4","40.9","24.1","32.3","4.4","-","-","22.2","310.3"
"1","DeAndre Hopkins","WR","BAL","15","18.5","14.3","14.6","26.7","27.2","9.9","-","36.4","20.6","18.1","17.6","19.5","16","35.9","18","16.5","-","20.7","309.8"
"1","Keenan Allen","WR","LAC","16","14.5","19","11.1","18.8","10.7","9.5","7.1","10.1","BYE","9.4","40.2","34.2","26.5","17.1","10.4","11.3","28.3","17.4","278.2"
"1","Larry Fitzgerald","WR","FA","16","13.4","5.1","33.9","13.2","11.1","27.8","5.9","-","12","21.3","24.1","6.2","25.8","9.4","11","27.7","13.5","16.3","261.4"
"1","Jarvis Landry","WR","FA","16","-","20.1","10.8","10","15.4","20.2","22.3","8.3","15.2","15.2","19.5","15","11.2","24.6","19.9","8.1","24.2","16.3","260"
"1","Michael Thomas","WR","FA","16","9.5","13.9","21.7","22.9","-","4.1","15.2","14.7","14.5","20.7","15.1","10.2","18","27.7","24.3","10.6","15.4","16.2","258.5"
"1","Julio Jones","WR","FA","16","10.6","15.8","16.1","6","-","13.2","24.9","10.4","17.8","11.7","12.1","50.8","4.4","14.8","8.4","21.9","13","15.7","251.9"
"1","Adam Thielen","WR","FA","16","24.7","7.4","14.8","8.9","9.5","18.6","9.1","20.8","-","30.6","24.3","16.9","9.1","22.5","6","4.4","12.1","15","239.7"
"1","Tyreek Hill","WR","FA","15","26.8","8.9","20","8.5","10.8","7.5","25.2","3.8","15.3","-","15.4","12.4","36.5","11.5","19.8","16.8","-","15.9","239.2"
"1","A.J. Green","WR","FA","16","12.4","11.7","27.1","17.3","29.9","-","7.1","11.7","1.6","22.5","15","11.6","26.7","9.4","5","14.1","3.7","14.2","226.8"
"1","Marvin Jones Jr.","WR","FA","16","11.7","9.7","5.4","6.2","11.4","21.6","-","18.8","29.7","3.2","18.5","28.9","13","9.4","11.5","8","18.1","14.1","225.1"
"1","Golden Tate","WR","FA","16","21.4","6.5","18.8","6.1","9.8","22.6","-","13.6","18.3","21.7","6.2","6","14.9","22.5","6.3","4.4","25.4","14","224.5"
"1","Doug Baldwin","WR","FA","16","10","10.4","26.5","8.5","7.7","-","24.2","11.4","23.8","14.5","12","4","13.4","16.8","1.6","13.5","25","14","223.3"
"1","Davante Adams","WR","LAR","14","7.7","23.9","9","9.3","25.6","16.4","3.2","BYE","12.3","20","20.6","19.2","8.2","30.4","16.7","-","-","15.9","222.5"
"1","Brandin Cooks","WR","FA","16","11.8","6.3","32.1","7.2","13.5","15.3","16.5","7.6","-","13.4","26.9","21.4","4.2","4.8","16","4.5","19.7","13.8","221.2"
"1","Demaryius Thomas","WR","FA","16","11.7","13.1","15.8","2.1","-","21.3","2.9","11.6","21","15.4","17.4","6.8","4.7","23.3","11.9","9.2","17.7","12.9","205.9"
"1","Mike Evans","WR","SF","15","-","22.3","13.7","17.7","9.9","18.5","21.8","11","2.3","-","14.2","13.8","5.3","4.5","18.9","16.7","12.5","13.5","203.1"
"1","Robbie Chosen","WR","FA","16","6.2","4.8","18.5","8.9","3.6","11.6","12.5","22.5","14.8","18.5","-","32.6","19.4","5.7","9","10.1","1.3","12.5","200"
"1","Stefon Diggs","WR","FA","14","27.7","5.1","37.3","14.8","1.4","-","-","6.6","-","17.8","7.2","12.5","5.7","12.4","14.7","17.3","17.7","14.2","198.2"
"1","Alshon Jeffery","WR","FA","16","8.8","22.2","9.6","11.9","6.1","11.1","5.7","16.2","26.4","-","18.7","16.2","10.1","16.2","14.9","0","1.8","12.2","195.9"
"1","Devin Funchess","WR","FA","16","4","10.8","9.8","26","18.3","6.6","8.1","3.1","13.6","26.2","-","17.8","16","14.9","2.9","4.1","12.8","12.2","195"
"1","JuJu Smith-Schuster","WR","FA","14","0","10.6","5.9","13.7","9.8","6.2","11.9","32.3","-","20.7","8.7","-","5.7","-","17.4","19.5","29.3","13.7","191.7"
"1","Nelson Agholor","WR","FA","16","20.6","7.9","4","8.8","19.3","15.5","14.5","5.6","5.6","-","0.8","12.2","27.1","14.4","18.9","7.5","4.8","11.7","187.5"
"1","Dez Bryant","WR","FA","16","6.3","18.9","9.2","14.8","16.2","-","19.3","7.9","13.3","7.9","14.3","6.7","17.1","16.3","7.5","5.3","5.4","11.7","186.4"
